A,B,EVENT_COUNT,ID1,ID2
8,79,3981,Kainos,Allscripts
8,80,47,Kainos,Paper RTR
8,81,211,Kainos,In-house Development RN5
8,82,143,Kainos,Advanced
9,10,4,Multiple RC9,Paper RCD
9,11,28,Multiple RC9,Viper
9,13,84,Multiple RC9,In-house Development RRK
9,14,12,Multiple RC9,In-house Development RJF
9,15,877,Multiple RC9,Teleologic
9,16,7920,Multiple RC9,Graphnet
9,17,47,Multiple RC9,In-house Development RCB
9,18,1801,Multiple RC9,Multiple RAN
9,19,20,Multiple RC9,Paper RXW
9,20,14977,Multiple RC9,Cerner
9,21,7,Multiple RC9,In-house Development RET
9,22,28,Multiple RC9,Multiple RWP
9,23,329,Multiple RC9,Cambio Healthcare Systems
9,24,28,Multiple RC9,CGI
9,25,35,Multiple RC9,Paper RW6
9,26,18,Multiple RC9,Paper RBT
9,27,47,Multiple RC9,TPP
9,28,13,Multiple RC9,Paper RTF
9,29,172,Multiple RC9,Paper RDE
9,30,14738,Multiple RC9,Paper RWG
9,31,17,Multiple RC9,Paper RLT
9,32,91,Multiple RC9,Multiple RX1
9,33,76,Multiple RC9,Paper RHQ
9,34,5,Multiple RC9,Silverlink Software
9,35,20,Multiple RC9,Paper RRJ
9,36,26,Multiple RC9,Paper RMC
9,37,40,Multiple RC9,Fortrus
9,38,1015,Multiple RC9,Multiple R1K
9,39,60,Multiple RC9,Paper RTK
9,40,26,Multiple RC9,Paper RXR
9,41,39,Multiple RC9,Multiple RQ6
9,42,38,Multiple RC9,Paper RPC
9,43,27,Multiple RC9,Paper RA2
9,44,6258,Multiple RC9,System C
9,45,119,Multiple RC9,IMS Maxims
9,46,4,Multiple RC9,In-house Development RBV
9,47,35,Multiple RC9,In-house Development RL4
9,48,115,Multiple RC9,In-house Development RR1
9,49,34,Multiple RC9,Paper RN7
9,50,43,Multiple RC9,Meditech
9,51,73,Multiple RC9,Multiple R0A
9,52,20,Multiple RC9,Multiple RBK
9,53,39,Multiple RC9,In-house Development RJL
9,54,334,Multiple RC9,In-house Development RAS
9,55,209,Multiple RC9,In-house Development RPY
9,56,11,Multiple RC9,Multiple RXN
9,57,47,Multiple RC9,Paper RYR
9,58,168,Multiple RC9,Paper RCX
9,59,135,Multiple RC9,Paper RP4
9,60,119,Multiple RC9,Paper RF4
9,61,7837,Multiple RC9,Epic Systems
9,62,17,Multiple RC9,Paper RNL
9,63,37,Multiple RC9,Paper RH8
9,64,199,Multiple RC9,Paper RDU
9,65,4,Multiple RC9,Paper RJN
9,66,38,Multiple RC9,Paper RK9
9,67,14,Multiple RC9,Multiple REM
9,68,51,Multiple RC9,In-house Development RR8
9,69,30,Multiple RC9,Multiple RA9
9,70,101,Multiple RC9,EMIS Health
9,71,450,Multiple RC9,Multiple RGN
9,72,52,Multiple RC9,Multiple RAJ
9,73,9770,Multiple RC9,Paper RC1
9,74,30,Multiple RC9,Paper RPA
9,75,108,Multiple RC9,Paper RWD
9,76,212,Multiple RC9,Paper RWE
9,77,259,Multiple RC9,Paper RAP
9,78,23,Multiple RC9,Paper RP5
9,79,440,Multiple RC9,Allscripts
9,80,27,Multiple RC9,Paper RTR
9,81,33,Multiple RC9,In-house Development RN5
9,82,104,Multiple RC9,Advanced
10,11,15,Paper RCD,Viper
10,13,34,Paper RCD,In-house Development RRK
10,14,26,Paper RCD,In-house Development RJF
10,15,51,Paper RCD,Teleologic
10,16,53,Paper RCD,Graphnet
10,17,15228,Paper RCD,In-house Development RCB
10,18,22,Paper RCD,Multiple RAN
10,19,21,Paper RCD,Paper RXW
10,20,2340,Paper RCD,Cerner
10,21,14,Paper RCD,In-house Development RET
10,22,8,Paper RCD,Multiple RWP
10,23,4,Paper RCD,Cambio Healthcare Systems
10,24,9,Paper RCD,CGI
10,25,57,Paper RCD,Paper RW6
10,26,17,Paper RCD,Paper RBT
10,27,1540,Paper RCD,TPP
10,28,83,Paper RCD,Paper RTF
10,29,9,Paper RCD,Paper RDE
10,30,23,Paper RCD,Paper RWG
10,31,13,Paper RCD,Paper RLT
10,32,108,Paper RCD,Multiple RX1
10,33,479,Paper RCD,Paper RHQ
10,34,9,Paper RCD,Silverlink Software
10,35,35,Paper RCD,Paper RRJ
10,36,26,Paper RCD,Paper RMC
10,37,15,Paper RCD,Fortrus
10,38,10,Paper RCD,Multiple R1K
10,39,20,Paper RCD,Paper RTK
10,40,83,Paper RCD,Paper RXR
10,41,28,Paper RCD,Multiple RQ6
10,42,3,Paper RCD,Paper RPC
10,43,18,Paper RCD,Paper RA2
10,44,278,Paper RCD,System C
10,45,119,Paper RCD,IMS Maxims
10,46,75,Paper RCD,In-house Development RBV
10,47,11,Paper RCD,In-house Development RL4
10,48,37,Paper RCD,In-house Development RR1
10,49,8,Paper RCD,Paper RN7
10,50,110,Paper RCD,Meditech
10,51,229,Paper RCD,Multiple R0A
10,52,6,Paper RCD,Multiple RBK
10,53,150,Paper RCD,In-house Development RJL
10,54,4,Paper RCD,In-house Development RAS
10,55,23,Paper RCD,In-house Development RPY
10,56,52,Paper RCD,Multiple RXN
10,57,21,Paper RCD,Paper RYR
10,58,11,Paper RCD,Paper RCX
10,59,4,Paper RCD,Paper RP4
10,60,13,Paper RCD,Paper RF4
10,61,212,Paper RCD,Epic Systems
10,62,54,Paper RCD,Paper RNL
10,63,32,Paper RCD,Paper RH8
10,64,53,Paper RCD,Paper RDU
10,65,14,Paper RCD,Paper RJN
10,66,21,Paper RCD,Paper RK9
10,67,40,Paper RCD,Multiple REM
10,68,30020,Paper RCD,In-house Development RR8
10,69,17,Paper RCD,Multiple RA9
10,70,33,Paper RCD,EMIS Health
10,71,41,Paper RCD,Multiple RGN
10,72,9,Paper RCD,Multiple RAJ
10,73,1,Paper RCD,Paper RC1
10,74,6,Paper RCD,Paper RPA
10,75,106,Paper RCD,Paper RWD
10,76,70,Paper RCD,Paper RWE
10,77,12,Paper RCD,Paper RAP
10,78,152,Paper RCD,Paper RP5
10,79,181,Paper RCD,Allscripts
10,80,3270,Paper RCD,Paper RTR
10,81,24,Paper RCD,In-house Development RN5
10,82,44,Paper RCD,Advanced
11,13,44,Viper,In-house Development RRK
11,14,19,Viper,In-house Development RJF
11,15,21170,Viper,Teleologic
11,16,1726,Viper,Graphnet
11,17,52,Viper,In-house Development RCB
11,18,896,Viper,Multiple RAN
11,19,40,Viper,Paper RXW
11,20,8333,Viper,Cerner
11,21,3,Viper,In-house Development RET
11,22,48,Viper,Multiple RWP
11,23,70,Viper,Cambio Healthcare Systems
11,24,52,Viper,CGI
11,25,24,Viper,Paper RW6
11,26,10,Viper,Paper RBT
11,27,22,Viper,TPP
11,28,35,Viper,Paper RTF
11,29,81,Viper,Paper RDE
11,30,80,Viper,Paper RWG
11,31,9,Viper,Paper RLT
11,32,64,Viper,Multiple RX1
11,33,56,Viper,Paper RHQ
11,34,3,Viper,Silverlink Software
11,35,5,Viper,Paper RRJ
11,36,16,Viper,Paper RMC
11,37,78,Viper,Fortrus
11,38,419,Viper,Multiple R1K
11,39,186,Viper,Paper RTK
11,40,12,Viper,Paper RXR
11,41,30,Viper,Multiple RQ6
11,42,18538,Viper,Paper RPC
11,43,185,Viper,Paper RA2
11,44,660,Viper,System C
11,45,230,Viper,IMS Maxims
11,46,3,Viper,In-house Development RBV
11,47,21,Viper,In-house Development RL4
11,48,32,Viper,In-house Development RR1
11,49,10094,Viper,Paper RN7
11,50,35,Viper,Meditech
11,51,55,Viper,Multiple R0A
11,52,5,Viper,Multiple RBK
11,53,22,Viper,In-house Development RJL
11,54,42,Viper,In-house Development RAS
11,55,1169,Viper,In-house Development RPY
11,56,20,Viper,Multiple RXN
11,57,441,Viper,Paper RYR
11,58,41,Viper,Paper RCX
11,59,23,Viper,Paper RP4
11,60,254,Viper,Paper RF4
11,61,3119,Viper,Epic Systems
11,62,12,Viper,Paper RNL
11,63,113,Viper,Paper RH8
11,64,207,Viper,Paper RDU
11,65,7,Viper,Paper RJN
11,66,63,Viper,Paper RK9
11,67,13,Viper,Multiple REM
11,68,50,Viper,In-house Development RR8
11,69,94,Viper,Multiple RA9
11,70,198,Viper,EMIS Health
11,71,66,Viper,Multiple RGN
11,72,98,Viper,Multiple RAJ
11,73,27,Viper,Paper RC1
11,74,45893,Viper,Paper RPA
11,75,67,Viper,Paper RWD
11,76,73,Viper,Paper RWE
11,77,51,Viper,Paper RAP
11,78,27,Viper,Paper RP5
11,79,18636,Viper,Allscripts
11,80,35,Viper,Paper RTR
11,81,104,Viper,In-house Development RN5
11,82,53,Viper,Advanced
13,14,5412,In-house Development RRK,In-house Development RJF
13,15,749,In-house Development RRK,Teleologic
13,16,1412,In-house Development RRK,Graphnet
13,17,136,In-house Development RRK,In-house Development RCB
13,18,67,In-house Development RRK,Multiple RAN
13,19,6222,In-house Development RRK,Paper RXW
13,20,88156,In-house Development RRK,Cerner
13,21,80,In-house Development RRK,In-house Development RET
13,22,29075,In-house Development RRK,Multiple RWP
13,23,32,In-house Development RRK,Cambio Healthcare Systems
13,24,50,In-house Development RRK,CGI
13,25,120,In-house Development RRK,Paper RW6
13,26,358,In-house Development RRK,Paper RBT
13,27,114,In-house Development RRK,TPP
13,28,33,In-house Development RRK,Paper RTF
13,29,40,In-house Development RRK,Paper RDE
13,30,107,In-house Development RRK,Paper RWG
13,31,1961,In-house Development RRK,Paper RLT
13,32,739,In-house Development RRK,Multiple RX1
13,33,807,In-house Development RRK,Paper RHQ
13,34,5,In-house Development RRK,Silverlink Software
13,35,29075,In-house Development RRK,Paper RRJ
13,36,33,In-house Development RRK,Paper RMC
13,37,124,In-house Development RRK,Fortrus
13,38,139,In-house Development RRK,Multiple R1K
13,39,66,In-house Development RRK,Paper RTK
13,40,99,In-house Development RRK,Paper RXR
13,41,570,In-house Development RRK,Multiple RQ6
13,42,33,In-house Development RRK,Paper RPC
13,43,37,In-house Development RRK,Paper RA2
13,44,6939,In-house Development RRK,System C
13,45,7139,In-house Development RRK,IMS Maxims
13,46,192,In-house Development RRK,In-house Development RBV
13,47,13947,In-house Development RRK,In-house Development RL4
13,48,81402,In-house Development RRK,In-house Development RR1
13,49,32,In-house Development RRK,Paper RN7
13,50,311,In-house Development RRK,Meditech
13,51,578,In-house Development RRK,Multiple R0A
13,52,12440,In-house Development RRK,Multiple RBK
13,53,45,In-house Development RRK,In-house Development RJL
13,54,56,In-house Development RRK,In-house Development RAS
13,55,202,In-house Development RRK,In-house Development RPY
13,56,146,In-house Development RRK,Multiple RXN
13,57,68,In-house Development RRK,Paper RYR
13,58,47,In-house Development RRK,Paper RCX
13,59,6,In-house Development RRK,Paper RP4
13,60,73,In-house Development RRK,Paper RF4
13,61,1104,In-house Development RRK,Epic Systems
13,62,28,In-house Development RRK,Paper RNL
13,63,261,In-house Development RRK,Paper RH8
13,64,241,In-house Development RRK,Paper RDU
13,65,95,In-house Development RRK,Paper RJN
13,66,163,In-house Development RRK,Paper RK9
13,67,274,In-house Development RRK,Multiple REM
13,68,204,In-house Development RRK,In-house Development RR8
13,69,222,In-house Development RRK,Multiple RA9
13,70,253,In-house Development RRK,EMIS Health
13,71,179,In-house Development RRK,Multiple RGN
13,72,15,In-house Development RRK,Multiple RAJ
13,73,87,In-house Development RRK,Paper RC1
13,74,48,In-house Development RRK,Paper RPA
13,75,238,In-house Development RRK,Paper RWD
13,76,2018,In-house Development RRK,Paper RWE
13,77,53,In-house Development RRK,Paper RAP
13,78,92,In-house Development RRK,Paper RP5
13,79,692,In-house Development RRK,Allscripts
13,80,84,In-house Development RRK,Paper RTR
13,81,113,In-house Development RRK,In-house Development RN5
13,82,35813,In-house Development RRK,Advanced
14,15,126,In-house Development RJF,Teleologic
14,16,372,In-house Development RJF,Graphnet
14,17,38,In-house Development RJF,In-house Development RCB
14,18,7,In-house Development RJF,Multiple RAN
14,19,175,In-house Development RJF,Paper RXW
14,20,2860,In-house Development RJF,Cerner
14,21,36,In-house Development RJF,In-house Development RET
14,22,157,In-house Development RJF,Multiple RWP
14,23,7,In-house Development RJF,Cambio Healthcare Systems
14,24,18,In-house Development RJF,CGI
14,25,30,In-house Development RJF,Paper RW6
14,26,56,In-house Development RJF,Paper RBT
14,27,28,In-house Development RJF,TPP
14,28,24,In-house Development RJF,Paper RTF
14,29,18,In-house Development RJF,Paper RDE
14,30,26,In-house Development RJF,Paper RWG
14,31,2713,In-house Development RJF,Paper RLT
14,32,3251,In-house Development RJF,Multiple RX1
14,33,624,In-house Development RJF,Paper RHQ
14,34,6,In-house Development RJF,Silverlink Software
14,35,940,In-house Development RJF,Paper RRJ
14,36,12,In-house Development RJF,Paper RMC
14,37,54,In-house Development RJF,Fortrus
14,38,35,In-house Development RJF,Multiple R1K
14,39,12,In-house Development RJF,Paper RTK
14,40,44,In-house Development RJF,Paper RXR
14,41,54,In-house Development RJF,Multiple RQ6
14,42,2,In-house Development RJF,Paper RPC
14,43,19,In-house Development RJF,Paper RA2
14,44,12083,In-house Development RJF,System C
14,45,238,In-house Development RJF,IMS Maxims
14,46,51,In-house Development RJF,In-house Development RBV
14,47,9794,In-house Development RJF,In-house Development RL4
14,48,33970,In-house Development RJF,In-house Development RR1
14,49,5,In-house Development RJF,Paper RN7
14,50,52,In-house Development RJF,Meditech
14,51,130,In-house Development RJF,Multiple R0A
14,52,3505,In-house Development RJF,Multiple RBK
14,53,25,In-house Development RJF,In-house Development RJL
14,54,26,In-house Development RJF,In-house Development RAS
14,55,27,In-house Development RJF,In-house Development RPY
14,56,31,In-house Development RJF,Multiple RXN
14,57,26,In-house Development RJF,Paper RYR
14,58,23,In-house Development RJF,Paper RCX
14,59,1,In-house Development RJF,Paper RP4
14,60,23,In-house Development RJF,Paper RF4
14,61,196,In-house Development RJF,Epic Systems
14,62,31,In-house Development RJF,Paper RNL
14,63,69,In-house Development RJF,Paper RH8
14,64,59,In-house Development RJF,Paper RDU
14,65,49,In-house Development RJF,Paper RJN
14,66,45,In-house Development RJF,Paper RK9
14,67,13,In-house Development RJF,Multiple REM
14,68,76,In-house Development RJF,In-house Development RR8
14,69,48,In-house Development RJF,Multiple RA9
14,70,73,In-house Development RJF,EMIS Health
14,71,55,In-house Development RJF,Multiple RGN
14,72,7,In-house Development RJF,Multiple RAJ
14,73,29,In-house Development RJF,Paper RC1
14,74,12,In-house Development RJF,Paper RPA
14,75,143,In-house Development RJF,Paper RWD
14,76,7925,In-house Development RJF,Paper RWE
14,77,3,In-house Development RJF,Paper RAP
14,78,42,In-house Development RJF,Paper RP5
14,79,218,In-house Development RJF,Allscripts
14,80,34,In-house Development RJF,Paper RTR
14,81,36,In-house Development RJF,In-house Development RN5
14,82,1339,In-house Development RJF,Advanced
15,16,2916,Teleologic,Graphnet
15,17,138,Teleologic,In-house Development RCB
15,18,1584,Teleologic,Multiple RAN
15,19,95,Teleologic,Paper RXW
15,20,30880,Teleologic,Cerner
15,21,32,Teleologic,In-house Development RET
15,22,153,Teleologic,Multiple RWP
15,23,147,Teleologic,Cambio Healthcare Systems
15,24,92,Teleologic,CGI
15,25,65,Teleologic,Paper RW6
15,26,46,Teleologic,Paper RBT
15,27,70,Teleologic,TPP
15,28,73,Teleologic,Paper RTF
15,29,166,Teleologic,Paper RDE
15,30,275,Teleologic,Paper RWG
15,31,177,Teleologic,Paper RLT
15,32,520,Teleologic,Multiple RX1
15,33,207,Teleologic,Paper RHQ
15,34,11,Teleologic,Silverlink Software
15,35,56,Teleologic,Paper RRJ
15,36,15,Teleologic,Paper RMC
15,37,155,Teleologic,Fortrus
15,38,1018,Teleologic,Multiple R1K
15,39,364,Teleologic,Paper RTK
15,40,54,Teleologic,Paper RXR
15,41,109,Teleologic,Multiple RQ6
15,42,3105,Teleologic,Paper RPC
15,43,208,Teleologic,Paper RA2
15,44,29231,Teleologic,System C
15,45,547,Teleologic,IMS Maxims
15,46,30,Teleologic,In-house Development RBV
15,47,93,Teleologic,In-house Development RL4
15,48,396,Teleologic,In-house Development RR1
15,49,1541,Teleologic,Paper RN7
15,50,106,Teleologic,Meditech
15,51,226,Teleologic,Multiple R0A
15,52,36,Teleologic,Multiple RBK
15,53,72,Teleologic,In-house Development RJL
15,54,152,Teleologic,In-house Development RAS
15,55,1485,Teleologic,In-house Development RPY
15,56,67,Teleologic,Multiple RXN
15,57,365,Teleologic,Paper RYR
15,58,149,Teleologic,Paper RCX
15,59,40,Teleologic,Paper RP4
15,60,390,Teleologic,Paper RF4
15,61,6687,Teleologic,Epic Systems
15,62,69,Teleologic,Paper RNL
15,63,195,Teleologic,Paper RH8
15,64,403,Teleologic,Paper RDU
15,65,32,Teleologic,Paper RJN
15,66,153,Teleologic,Paper RK9
15,67,41,Teleologic,Multiple REM
15,68,132,Teleologic,In-house Development RR8
15,69,141,Teleologic,Multiple RA9
15,70,467,Teleologic,EMIS Health
15,71,516,Teleologic,Multiple RGN
15,72,191,Teleologic,Multiple RAJ
15,73,1271,Teleologic,Paper RC1
15,74,10749,Teleologic,Paper RPA
15,75,300,Teleologic,Paper RWD
15,76,9323,Teleologic,Paper RWE
15,77,169,Teleologic,Paper RAP
15,78,70,Teleologic,Paper RP5
15,79,17983,Teleologic,Allscripts
15,80,110,Teleologic,Paper RTR
15,81,239,Teleologic,In-house Development RN5
15,82,6485,Teleologic,Advanced
16,17,202,Graphnet,In-house Development RCB
16,18,1561,Graphnet,Multiple RAN
16,19,55769,Graphnet,Paper RXW
16,20,65703,Graphnet,Cerner
16,21,471,Graphnet,In-house Development RET
16,22,1233,Graphnet,Multiple RWP
16,23,647,Graphnet,Cambio Healthcare Systems
16,24,15338,Graphnet,CGI
16,25,157,Graphnet,Paper RW6
16,26,2287,Graphnet,Paper RBT
16,27,94,Graphnet,TPP
16,28,74,Graphnet,Paper RTF
16,29,1231,Graphnet,Paper RDE
16,30,10651,Graphnet,Paper RWG
16,31,178,Graphnet,Paper RLT
16,32,304,Graphnet,Multiple RX1
16,33,303,Graphnet,Paper RHQ
16,34,23,Graphnet,Silverlink Software
16,35,119,Graphnet,Paper RRJ
16,36,97,Graphnet,Paper RMC
16,37,17249,Graphnet,Fortrus
16,38,13077,Graphnet,Multiple R1K
16,39,3675,Graphnet,Paper RTK
16,40,75,Graphnet,Paper RXR
16,41,527,Graphnet,Multiple RQ6
16,42,522,Graphnet,Paper RPC
16,43,3953,Graphnet,Paper RA2
16,44,13903,Graphnet,System C
16,45,3955,Graphnet,IMS Maxims
16,46,402,Graphnet,In-house Development RBV
16,47,2616,Graphnet,In-house Development RL4
16,48,689,Graphnet,In-house Development RR1
16,49,839,Graphnet,Paper RN7
16,50,4670,Graphnet,Meditech
16,51,949,Graphnet,Multiple R0A
16,52,271,Graphnet,Multiple RBK
16,53,127,Graphnet,In-house Development RJL
16,54,22853,Graphnet,In-house Development RAS
16,55,6710,Graphnet,In-house Development RPY
16,56,170,Graphnet,Multiple RXN
16,57,31436,Graphnet,Paper RYR
16,58,139,Graphnet,Paper RCX
16,59,85,Graphnet,Paper RP4
16,60,1786,Graphnet,Paper RF4
16,61,7441,Graphnet,Epic Systems
16,62,99,Graphnet,Paper RNL
16,63,847,Graphnet,Paper RH8
16,64,9780,Graphnet,Paper RDU
16,65,258,Graphnet,Paper RJN
16,66,817,Graphnet,Paper RK9
16,67,316,Graphnet,Multiple REM
16,68,222,Graphnet,In-house Development RR8
16,69,491,Graphnet,Multiple RA9
16,70,132861,Graphnet,EMIS Health
16,71,280,Graphnet,Multiple RGN
16,72,884,Graphnet,Multiple RAJ
16,73,499,Graphnet,Paper RC1
16,74,831,Graphnet,Paper RPA
16,75,354,Graphnet,Paper RWD
16,76,396,Graphnet,Paper RWE
16,77,1106,Graphnet,Paper RAP
16,78,97,Graphnet,Paper RP5
16,79,4170,Graphnet,Allscripts
16,80,118,Graphnet,Paper RTR
16,81,14357,Graphnet,In-house Development RN5
16,82,550,Graphnet,Advanced
17,18,36,In-house Development RCB,Multiple RAN
17,19,89,In-house Development RCB,Paper RXW
17,20,4182,In-house Development RCB,Cerner
17,21,79,In-house Development RCB,In-house Development RET
17,22,86,In-house Development RCB,Multiple RWP
17,23,22,In-house Development RCB,Cambio Healthcare Systems
17,24,25,In-house Development RCB,CGI
17,25,164,In-house Development RCB,Paper RW6
17,26,62,In-house Development RCB,Paper RBT
17,27,513,In-house Development RCB,TPP
17,28,254,In-house Development RCB,Paper RTF
17,29,40,In-house Development RCB,Paper RDE
17,30,80,In-house Development RCB,Paper RWG
17,31,28,In-house Development RCB,Paper RLT
17,32,296,In-house Development RCB,Multiple RX1
17,33,1989,In-house Development RCB,Paper RHQ
17,34,71,In-house Development RCB,Silverlink Software
17,35,65,In-house Development RCB,Paper RRJ
17,36,67,In-house Development RCB,Paper RMC
17,37,29,In-house Development RCB,Fortrus
17,38,40,In-house Development RCB,Multiple R1K
17,39,59,In-house Development RCB,Paper RTK
17,40,135,In-house Development RCB,Paper RXR
17,41,139,In-house Development RCB,Multiple RQ6
17,42,32,In-house Development RCB,Paper RPC
17,43,44,In-house Development RCB,Paper RA2
17,44,939,In-house Development RCB,System C
17,45,361,In-house Development RCB,IMS Maxims
17,46,153,In-house Development RCB,In-house Development RBV
17,47,76,In-house Development RCB,In-house Development RL4
17,48,92,In-house Development RCB,In-house Development RR1
17,49,16,In-house Development RCB,Paper RN7
17,50,352,In-house Development RCB,Meditech
17,51,555,In-house Development RCB,Multiple R0A
17,52,15,In-house Development RCB,Multiple RBK
17,53,3028,In-house Development RCB,In-house Development RJL
17,54,22,In-house Development RCB,In-house Development RAS
17,55,46,In-house Development RCB,In-house Development RPY
17,56,103,In-house Development RCB,Multiple RXN
17,57,50,In-house Development RCB,Paper RYR
17,58,39,In-house Development RCB,Paper RCX
17,59,4,In-house Development RCB,Paper RP4
17,60,45,In-house Development RCB,Paper RF4
17,61,579,In-house Development RCB,Epic Systems
17,62,155,In-house Development RCB,Paper RNL
17,63,71,In-house Development RCB,Paper RH8
17,64,112,In-house Development RCB,Paper RDU
17,65,34,In-house Development RCB,Paper RJN
17,66,45,In-house Development RCB,Paper RK9
17,67,65,In-house Development RCB,Multiple REM
17,68,23792,In-house Development RCB,In-house Development RR8
17,69,42,In-house Development RCB,Multiple RA9
17,70,122,In-house Development RCB,EMIS Health
17,71,123,In-house Development RCB,Multiple RGN
17,72,24,In-house Development RCB,Multiple RAJ
17,73,29,In-house Development RCB,Paper RC1
17,74,34,In-house Development RCB,Paper RPA
17,75,405,In-house Development RCB,Paper RWD
17,76,209,In-house Development RCB,Paper RWE
17,77,37,In-house Development RCB,Paper RAP
17,78,1020,In-house Development RCB,Paper RP5
17,79,686,In-house Development RCB,Allscripts
17,80,11833,In-house Development RCB,Paper RTR
17,81,85,In-house Development RCB,In-house Development RN5
17,82,118,In-house Development RCB,Advanced
18,19,19,Multiple RAN,Paper RXW
18,20,24242,Multiple RAN,Cerner
18,21,14,Multiple RAN,In-house Development RET
18,22,81,Multiple RAN,Multiple RWP
18,23,909,Multiple RAN,Cambio Healthcare Systems
18,24,148,Multiple RAN,CGI
18,25,9,Multiple RAN,Paper RW6
18,26,2,Multiple RAN,Paper RBT
18,27,15,Multiple RAN,TPP
18,28,5,Multiple RAN,Paper RTF
18,29,737,Multiple RAN,Paper RDE
18,30,4758,Multiple RAN,Paper RWG
18,31,25,Multiple RAN,Paper RLT
18,32,105,Multiple RAN,Multiple RX1
18,33,85,Multiple RAN,Paper RHQ
18,34,7,Multiple RAN,Silverlink Software
18,35,56,Multiple RAN,Paper RRJ
18,36,6,Multiple RAN,Paper RMC
18,37,170,Multiple RAN,Fortrus
18,38,5384,Multiple RAN,Multiple R1K
18,39,918,Multiple RAN,Paper RTK
18,40,16,Multiple RAN,Paper RXR
18,41,27,Multiple RAN,Multiple RQ6
18,42,170,Multiple RAN,Paper RPC
18,43,380,Multiple RAN,Paper RA2
18,44,3871,Multiple RAN,System C
18,45,271,Multiple RAN,IMS Maxims
18,46,3,Multiple RAN,In-house Development RBV
18,47,50,Multiple RAN,In-house Development RL4
18,48,39,Multiple RAN,In-house Development RR1
18,49,631,Multiple RAN,Paper RN7
18,50,27,Multiple RAN,Meditech
18,51,51,Multiple RAN,Multiple R0A
18,52,15,Multiple RAN,Multiple RBK
18,53,31,Multiple RAN,In-house Development RJL
18,54,1869,Multiple RAN,In-house Development RAS
18,55,575,Multiple RAN,In-house Development RPY
18,56,20,Multiple RAN,Multiple RXN
18,57,803,Multiple RAN,Paper RYR
18,58,139,Multiple RAN,Paper RCX
18,59,62,Multiple RAN,Paper RP4
18,60,2701,Multiple RAN,Paper RF4
18,61,9883,Multiple RAN,Epic Systems
18,62,12,Multiple RAN,Paper RNL
18,63,146,Multiple RAN,Paper RH8
18,64,1415,Multiple RAN,Paper RDU
18,65,12,Multiple RAN,Paper RJN
18,66,76,Multiple RAN,Paper RK9
18,67,9,Multiple RAN,Multiple REM
18,68,83,Multiple RAN,In-house Development RR8
18,69,50,Multiple RAN,Multiple RA9
18,70,802,Multiple RAN,EMIS Health
18,71,467,Multiple RAN,Multiple RGN
18,72,1539,Multiple RAN,Multiple RAJ
18,73,584,Multiple RAN,Paper RC1
18,74,818,Multiple RAN,Paper RPA
18,75,233,Multiple RAN,Paper RWD
18,76,277,Multiple RAN,Paper RWE
18,77,1262,Multiple RAN,Paper RAP
18,78,24,Multiple RAN,Paper RP5
18,79,1887,Multiple RAN,Allscripts
18,80,24,Multiple RAN,Paper RTR
18,81,258,Multiple RAN,In-house Development RN5
18,82,130,Multiple RAN,Advanced
19,20,2281,Paper RXW,Cerner
19,21,398,Paper RXW,In-house Development RET
19,22,1853,Paper RXW,Multiple RWP
19,23,16,Paper RXW,Cambio Healthcare Systems
19,24,28,Paper RXW,CGI
19,25,58,Paper RXW,Paper RW6
19,26,1205,Paper RXW,Paper RBT
19,27,24,Paper RXW,TPP
19,28,36,Paper RXW,Paper RTF
19,29,35,Paper RXW,Paper RDE
19,30,30,Paper RXW,Paper RWG
19,31,77,Paper RXW,Paper RLT
19,32,115,Paper RXW,Multiple RX1
19,33,248,Paper RXW,Paper RHQ
19,34,6,Paper RXW,Silverlink Software
19,35,163,Paper RXW,Paper RRJ
19,36,30,Paper RXW,Paper RMC
19,37,61,Paper RXW,Fortrus
19,38,56,Paper RXW,Multiple R1K
19,39,27,Paper RXW,Paper RTK
19,40,30,Paper RXW,Paper RXR
19,41,312,Paper RXW,Multiple RQ6
19,42,16,Paper RXW,Paper RPC
19,43,39,Paper RXW,Paper RA2
19,44,12347,Paper RXW,System C
19,45,3597,Paper RXW,IMS Maxims
19,46,575,Paper RXW,In-house Development RBV
19,47,10053,Paper RXW,In-house Development RL4
19,48,1134,Paper RXW,In-house Development RR1
19,49,16,Paper RXW,Paper RN7
19,50,1302,Paper RXW,Meditech
19,51,423,Paper RXW,Multiple R0A
19,52,570,Paper RXW,Multiple RBK
19,53,20,Paper RXW,In-house Development RJL
19,54,20,Paper RXW,In-house Development RAS
19,55,87,Paper RXW,In-house Development RPY
19,56,56,Paper RXW,Multiple RXN
19,57,26,Paper RXW,Paper RYR
19,58,12,Paper RXW,Paper RCX
19,60,35,Paper RXW,Paper RF4
19,61,376,Paper RXW,Epic Systems
19,62,22,Paper RXW,Paper RNL
19,63,61,Paper RXW,Paper RH8
19,64,118,Paper RXW,Paper RDU
19,65,49,Paper RXW,Paper RJN
19,66,67,Paper RXW,Paper RK9
19,67,111,Paper RXW,Multiple REM
19,68,91,Paper RXW,In-house Development RR8
19,69,55,Paper RXW,Multiple RA9
19,70,92,Paper RXW,EMIS Health
19,71,45,Paper RXW,Multiple RGN
19,72,30,Paper RXW,Multiple RAJ
19,73,24,Paper RXW,Paper RC1
19,74,12,Paper RXW,Paper RPA
19,75,84,Paper RXW,Paper RWD
19,76,155,Paper RXW,Paper RWE
